x,y,p,u,v
0.05,0.05,1818.33,0.959449,0.0405511
0.15,0.05,1718.11,0.868268,0.0506298
0.25,0.05,1653.3,0.767156,0.0504822
0.35,0.05,1603.69,0.670462,0.0462122
0.45,0.05,1563.02,0.584145,0.040104
0.55,0.05,1529.31,0.510719,0.0333225
0.65,0.05,1501.7,0.450772,0.0266242
0.75,0.05,1479.42,0.403625,0.0205229
0.85,0.05,1461.49,0.367785,0.0153173
0.95,0.05,1446.8,0.341357,0.0111108
1.05,0.05,1434.26,0.322392,0.00785397
1.15,0.05,1422.94,0.309133,0.00540567
1.25,0.05,1412.15,0.300137,0.00359012
1.35,0.05,1401.39,0.294308,0.00223863
1.45,0.05,1390.35,0.290858,0.0012114
1.55,0.05,1378.84,0.289243,0.000403744
1.65,0.05,1366.71,0.289096,-0.000256955
1.75,0.05,1353.9,0.290171,-0.000818028
1.85,0.05,1340.33,0.292298,-0.00130863
1.95,0.05,1325.95,0.295352,-0.00174564
2.05,0.05,1310.72,0.299236,-0.00213798
2.15,0.05,1294.58,0.303863,-0.00248946
2.25,0.05,1277.5,0.309153,-0.00280061
2.35,0.05,1259.45,0.315024,-0.00306979
2.45,0.05,1240.4,0.321387,-0.00329394
2.55,0.05,1220.34,0.32815,-0.00346902
2.65,0.05,1199.27,0.33521,-0.00359043
2.75,0.05,1177.21,0.342454,-0.00365337
2.85,0.05,1154.18,0.34976,-0.00365323
2.95,0.05,1130.26,0.356999,-0.00358598
3.05,0.05,1105.5,0.364034,-0.00344856
3.15,0.05,1080.03,0.370722,-0.00323928
3.25,0.05,1053.94,0.376919,-0.00295813
3.35,0.05,1027.4,0.382484,-0.00260701
3.45,0.05,1000.56,0.387281,-0.00218989
3.55,0.05,973.605,0.391184,-0.00171273
3.65,0.05,946.723,0.39408,-0.00118339
3.75,0.05,920.114,0.395875,-0.000611289
3.85,0.05,893.978,0.396493,-6.99655e-06
3.95,0.05,868.515,0.395882,0.00061824
4.05,0.05,843.913,0.39401,0.00125301
4.15,0.05,820.351,0.390871,0.00188621
4.25,0.05,797.99,0.386477,0.00250751
4.35,0.05,776.973,0.380862,0.00310765
4.45,0.05,757.421,0.374076,0.00367871
4.55,0.05,739.436,0.366183,0.00421419
4.65,0.05,723.094,0.35726,0.00470906
4.75,0.05,708.452,0.347391,0.00515969
4.85,0.05,695.542,0.336668,0.00556371
4.95,0.05,684.381,0.325184,0.00591986
5.05,0.05,674.963,0.313036,0.00622776
5.15,0.05,667.266,0.300321,0.00648778
5.25,0.05,661.254,0.287132,0.00670083
5.35,0.05,656.874,0.273563,0.00686824
5.45,0.05,654.064,0.259703,0.00699166
5.55,0.05,652.748,0.245639,0.00707307
5.65,0.05,652.844,0.23145,0.00711507
5.75,0.05,654.26,0.217213,0.00712203
5.85,0.05,656.9,0.202987,0.00710476
5.95,0.05,660.6,0.188846,0.00703557
6.05,0.05,665.317,0.174887,0.0069238
6.15,0.05,670.956,0.161182,0.00678075
6.25,0.05,677.403,0.14779,0.00661112
6.35,0.05,684.546,0.134762,0.00641757
6.45,0.05,692.277,0.122142,0.00620225
6.55,0.05,700.487,0.109972,0.00596726
6.65,0.05,709.077,0.0982903,0.00571489
6.75,0.05,717.95,0.0871276,0.00544778
6.85,0.05,727.016,0.0765134,0.00516645
6.95,0.05,736.188,0.0664738,0.00487312
7.05,0.05,745.387,0.0570296,0.00457112
7.15,0.05,754.542,0.0482026,0.00425586
7.25,0.05,763.582,0.0400306,0.00391618
7.35,0.05,772.405,0.0324907,0.00362367
7.45,0.05,780.968,0.0255008,0.00336631
7.55,0.05,789.286,0.0190518,0.00308262
7.65,0.05,797.346,0.0131851,0.00278406
7.75,0.05,805.131,0.00792748,0.00247361
7.85,0.05,812.617,0.00328901,0.00216487
7.95,0.05,819.786,-0.000739855,0.001864
8.05,0.05,826.614,-0.00424433,0.00164048
8.15,0.05,833.128,-0.00735766,0.00147285
8.25,0.05,839.399,-0.0101543,0.00132384
8.35,0.05,845.528,-0.0126427,0.00116455
8.45,0.05,851.663,-0.0147349,0.000927603
8.55,0.05,858.015,-0.0160766,0.000414096
8.65,0.05,864.863,-0.0156809,-0.000809727
8.75,0.05,872.47,-0.0113498,-0.00352146
8.85,0.05,880.879,0.00121851,-0.0090468
8.95,0.05,889.37,0.0296073,-0.019342
9.05,0.05,895.61,0.0889793,-0.04003
9.15,0.05,889.544,0.207412,-0.0784024
9.25,0.05,850.093,0.406536,-0.120722
9.35,0.05,723.383,0.672263,-0.145006
9.45,0.05,441.957,0.897766,-0.0804965
9.55,0.05,155.754,1.00246,-0.0242007
9.65,0.05,-57.4292,1.01602,0.0106448
9.75,0.05,-202.548,0.977291,0.0280833
9.85,0.05,-304.427,0.915122,0.0340857
9.95,0.05,-382.897,0.8475,0.0335363
10.05,0.05,-449.1,0.784063,0.0299007
10.15,0.05,-508.161,0.728648,0.0255144
10.25,0.05,-562.01,0.6812,0.0219336
10.35,0.05,-610.976,0.639078,0.0201877
10.45,0.05,-654.364,0.59814,0.0207507
10.55,0.05,-690.648,0.554536,0.0228534
10.65,0.05,-718.259,0.507824,0.0238584
10.75,0.05,-737.93,0.460731,0.0232345
10.85,0.05,-751.092,0.41601,0.0214872
10.95,0.05,-759.078,0.375251,0.019271
11.05,0.05,-762.988,0.338895,0.0170857
11.15,0.05,-763.72,0.306585,0.015224
11.25,0.05,-761.985,0.277557,0.0138038
11.35,0.05,-758.314,0.250931,0.0128225
11.45,0.05,-753.079,0.2259,0.0122087
11.55,0.05,-746.529,0.201817,0.0118738
11.65,0.05,-739.048,0.178345,0.0115984
11.75,0.05,-730.526,0.155438,0.0113089
11.85,0.05,-721.119,0.133195,0.0109338
11.95,0.05,-711.021,0.111841,0.0104196
12.05,0.05,-700.454,0.0916754,0.0097464
12.15,0.05,-689.66,0.0730144,0.00891462
12.25,0.05,-678.89,0.0561632,0.00793661
12.35,0.05,-668.402,0.0413912,0.00683543
12.45,0.05,-658.54,0.0287355,0.00582028
12.55,0.05,-649.413,0.0179376,0.00497755
12.65,0.05,-640.919,0.0089595,0.00400058
12.75,0.05,-633.099,0.00196844,0.00299048
12.85,0.05,-626.07,-0.00324339,0.00222135
12.95,0.05,-619.818,-0.00713223,0.00166749
13.05,0.05,-614.244,-0.0099651,0.00116537
13.15,0.05,-609.279,-0.0118997,0.00076926
13.25,0.05,-604.862,-0.0131627,0.000493673
13.35,0.05,-600.917,-0.0139542,0.000297841
13.45,0.05,-597.376,-0.0144251,0.000173109
13.55,0.05,-594.179,-0.0146987,0.000100497
13.65,0.05,-591.27,-0.0148582,5.89658e-05
13.75,0.05,-588.605,-0.014952,3.48408e-05
13.85,0.05,-586.144,-0.0150031,1.62808e-05
13.95,0.05,-583.856,-0.0150144,-5.03482e-06
14.05,0.05,-581.718,-0.0149765,-3.28022e-05
14.15,0.05,-579.709,-0.0148761,-6.758e-05
14.25,0.05,-577.815,-0.0147001,-0.000108454
14.35,0.05,-576.025,-0.0144379,-0.00015372
14.45,0.05,-574.332,-0.0140829,-0.000201319
14.55,0.05,-572.727,-0.0136322,-0.000249331
14.65,0.05,-571.205,-0.0130864,-0.000296492
14.75,0.05,-569.761,-0.0124472,-0.000342701
14.85,0.05,-568.388,-0.0117149,-0.000389588
14.95,0.05,-567.081,-0.0108839,-0.000441404
15.05,0.05,-565.832,-0.00993588,-0.000506645
15.15,0.05,-564.633,-0.00882831,-0.000600924
15.25,0.05,-563.483,-0.00747567,-0.000751712
15.35,0.05,-562.391,-0.00571864,-0.00100532
15.45,0.05,-561.394,-0.00327825,-0.00143507
15.55,0.05,-560.592,0.000301253,-0.00214443
15.65,0.05,-560.209,0.00568576,-0.00324007
15.75,0.05,-560.703,0.0136004,-0.00467458
15.85,0.05,-562.973,0.0237616,-0.00548661
15.95,0.05,-583.209,0.0292492,-9.78469e-07
0.05,0.15,1725.86,1.01231,0.0687955
0.15,0.15,1685.24,1.03028,0.0955886
0.25,0.15,1641.14,1.03377,0.103152
0.35,0.15,1600.59,1.02332,0.100683
0.45,0.15,1564.73,1.00267,0.0925965
0.55,0.15,1533.7,0.975416,0.0815145
0.65,0.15,1507.39,0.944536,0.0692584
0.75,0.15,1485.44,0.912441,0.0571308
0.85,0.15,1467.22,0.881007,0.0459837
0.95,0.15,1451.88,0.851618,0.0362618
1.05,0.15,1438.56,0.825202,0.0280835
1.15,0.15,1426.48,0.802289,0.0213482
1.25,0.15,1415,0.78309,0.015843
1.35,0.15,1403.68,0.76758,0.011324
1.45,0.15,1392.18,0.755591,0.00756578
1.55,0.15,1380.29,0.746872,0.0043832
1.65,0.15,1367.87,0.741147,0.00163566
1.75,0.15,1354.81,0.738139,-0.000777832
1.85,0.15,1341.03,0.73759,-0.00292664
1.95,0.15,1326.47,0.739264,-0.00485631
2.05,0.15,1311.07,0.742948,-0.00659493
2.15,0.15,1294.78,0.748446,-0.00815784
2.25,0.15,1277.56,0.755575,-0.00955099
2.35,0.15,1259.37,0.764158,-0.0107733
2.45,0.15,1240.18,0.774022,-0.0118182
2.55,0.15,1220,0.78499,-0.0126755
2.65,0.15,1198.8,0.796879,-0.0133322
2.75,0.15,1176.61,0.809498,-0.0137739
2.85,0.15,1153.47,0.822644,-0.0139861
2.95,0.15,1129.43,0.836108,-0.0139557
3.05,0.15,1104.57,0.849667,-0.013672
3.15,0.15,1078.99,0.863091,-0.0131283
3.25,0.15,1052.82,0.876148,-0.0123229
3.35,0.15,1026.19,0.8886,-0.0112598
3.45,0.15,999.291,0.900215,-0.00994946
3.55,0.15,972.288,0.910768,-0.00840873
3.65,0.15,945.378,0.920045,-0.00666042
3.75,0.15,918.762,0.927849,-0.00473254
3.85,0.15,892.642,0.934002,-0.00265714
3.95,0.15,867.216,0.938351,-0.00046892
4.05,0.15,842.673,0.940766,0.0017963
4.15,0.15,819.19,0.941145,0.00410303
4.25,0.15,796.927,0.939412,0.00641741
4.35,0.15,776.025,0.935516,0.00870825
4.45,0.15,756.602,0.929433,0.0109478
4.55,0.15,738.757,0.921159,0.0131122
4.65,0.15,722.563,0.910712,0.0151816
4.75,0.15,708.073,0.898128,0.0171399
4.85,0.15,695.321,0.88346,0.0189747
4.95,0.15,684.317,0.866776,0.0206767
5.05,0.15,675.055,0.848155,0.0222393
5.15,0.15,667.513,0.827689,0.0236578
5.25,0.15,661.65,0.805479,0.0249294
5.35,0.15,657.416,0.781635,0.0260523
5.45,0.15,654.745,0.756277,0.0270258
5.55,0.15,653.561,0.729531,0.0278501
5.65,0.15,653.781,0.70153,0.0285265
5.75,0.15,655.311,0.672419,0.0290589
5.85,0.15,658.043,0.642356,0.0294574
5.95,0.15,661.86,0.611495,0.0296841
6.05,0.15,666.678,0.579982,0.0297478
6.15,0.15,672.401,0.54798,0.0296629
6.25,0.15,678.919,0.515665,0.0294367
6.35,0.15,686.121,0.483211,0.0290747
6.45,0.15,693.898,0.450794,0.0285817
6.55,0.15,702.145,0.418588,0.0279636
6.65,0.15,710.758,0.386761,0.0272274
6.75,0.15,719.643,0.355478,0.0263814
6.85,0.15,728.706,0.324893,0.0254319
6.95,0.15,737.866,0.295152,0.0243882
7.05,0.15,747.044,0.266389,0.0232634
7.15,0.15,756.172,0.238713,0.0220662
7.25,0.15,765.199,0.212173,0.0208176
7.35,0.15,773.954,0.186879,0.0195559
7.45,0.15,782.421,0.163052,0.0182511
7.55,0.15,790.664,0.140818,0.0168813
7.65,0.15,798.647,0.120196,0.0154744
7.75,0.15,806.35,0.101222,0.0140145
7.85,0.15,813.747,0.083937,0.0125474
7.95,0.15,820.828,0.0683824,0.011065
8.05,0.15,827.542,0.0545309,0.00979549
8.15,0.15,833.925,0.0423444,0.00861762
8.25,0.15,840.044,0.0319417,0.00737845
8.35,0.15,845.976,0.0236231,0.00591692
8.45,0.15,851.823,0.0179852,0.00390534
8.55,0.15,857.733,0.0162247,0.000538517
8.65,0.15,863.887,0.0206692,-0.00577428
8.75,0.15,870.399,0.0354951,-0.017714
8.85,0.15,877.016,0.0681016,-0.0400291
8.95,0.15,881.997,0.131488,-0.0801347
9.05,0.15,881.187,0.249454,-0.156575
9.15,0.15,860.922,0.431882,-0.262718
9.25,0.15,788.312,0.677266,-0.380915
9.35,0.15,606.328,0.987766,-0.461041
9.45,0.15,280.928,1.24582,-0.248023
9.55,0.15,19.1517,1.3704,-0.085943
9.65,0.15,-146.769,1.41972,0.00950622
9.75,0.15,-251.321,1.43049,0.0571798
9.85,0.15,-325.82,1.42245,0.075198
9.95,0.15,-388.291,1.40583,0.0766679
10.05,0.15,-446.576,1.38571,0.0703206
10.15,0.15,-503.071,1.36437,0.0618569
10.25,0.15,-557.863,1.34227,0.055132
10.35,0.15,-610.055,1.31836,0.0530263
10.45,0.15,-657.684,1.28958,0.0576329
10.55,0.15,-696.653,1.25138,0.0677686
10.65,0.15,-722.033,1.20336,0.0736766
10.75,0.15,-738.525,1.14932,0.0745525
10.85,0.15,-749.411,1.0921,0.0721096
10.95,0.15,-756.23,1.03342,0.0680888
11.05,0.15,-759.783,0.974286,0.0637561
11.15,0.15,-760.619,0.915269,0.05988
11.25,0.15,-759.18,0.85661,0.0568351
11.35,0.15,-755.828,0.79831,0.054717
11.45,0.15,-750.848,0.740217,0.0534389
11.55,0.15,-744.478,0.682132,0.0528108
11.65,0.15,-736.942,0.623842,0.0524235
11.75,0.15,-728.311,0.56522,0.0520129
11.85,0.15,-718.751,0.506385,0.0513076
11.95,0.15,-708.486,0.44772,0.0500645
12.05,0.15,-697.775,0.389866,0.0481213
12.15,0.15,-686.895,0.333659,0.0454085
12.25,0.15,-676.096,0.280006,0.0419462
12.35,0.15,-665.583,0.229715,0.0378887
12.45,0.15,-655.91,0.183621,0.0335171
12.55,0.15,-647.099,0.142766,0.0289331
12.65,0.15,-638.829,0.107759,0.0240305
12.75,0.15,-631.222,0.078547,0.0191637
12.85,0.15,-624.475,0.0545928,0.0152142
12.95,0.15,-618.519,0.0351411,0.0120153
13.05,0.15,-613.188,0.0197378,0.00905371
13.15,0.15,-608.435,0.0078716,0.00668173
13.25,0.15,-604.202,-0.00119252,0.00490826
13.35,0.15,-600.41,-0.00805407,0.00353632
13.45,0.15,-596.993,-0.0131989,0.00255037
13.55,0.15,-593.897,-0.0170572,0.0018552
13.65,0.15,-591.068,-0.0199465,0.00135306
13.75,0.15,-588.466,-0.0220945,0.000982483
13.85,0.15,-586.056,-0.0236593,0.000684611
13.95,0.15,-583.808,-0.0247384,0.000416956
14.05,0.15,-581.702,-0.0253889,0.000157926
14.15,0.15,-579.719,-0.0256469,-0.000100713
14.25,0.15,-577.846,-0.0255375,-0.000360754
14.35,0.15,-576.074,-0.0250812,-0.000619873
14.45,0.15,-574.394,-0.0242979,-0.00087356
14.55,0.15,-572.801,-0.0232082,-0.00111743
14.65,0.15,-571.29,-0.0218329,-0.00134951
14.75,0.15,-569.856,-0.0201894,-0.00157238
14.85,0.15,-568.495,-0.0182863,-0.00179528
14.95,0.15,-567.202,-0.0161156,-0.00203738
15.05,0.15,-565.973,-0.0136412,-0.00233313
15.15,0.15,-564.805,-0.0107819,-0.00274127
15.25,0.15,-563.701,-0.00738775,-0.00335819
15.35,0.15,-562.673,-0.00320936,-0.00433426
15.45,0.15,-561.757,0.00212811,-0.00588398
15.55,0.15,-561.035,0.00911014,-0.00825705
15.65,0.15,-560.658,0.0181647,-0.0115665
15.75,0.15,-560.864,0.029062,-0.0151601
15.85,0.15,-561.864,0.0394565,-0.0155568
15.95,0.15,-584.426,0.0440412,-3.03155e-06
0.05,0.25,1671.16,1.0099,0.0465859
0.15,0.25,1651.22,1.03229,0.0774332
0.25,0.25,1623.26,1.0559,0.0942169
0.35,0.25,1593.51,1.07527,0.100697
0.45,0.25,1564.76,1.08853,0.0999626
0.55,0.25,1538.26,1.09556,0.0943827
0.65,0.25,1514.58,1.09701,0.0858204
0.75,0.25,1493.82,1.09394,0.0757325
0.85,0.25,1475.77,1.08756,0.0651975
0.95,0.25,1459.99,1.07906,0.0549377
1.05,0.25,1445.91,1.06951,0.0453678
1.15,0.25,1432.97,1.05982,0.0366681
1.25,0.25,1420.69,1.05068,0.0288631
1.35,0.25,1408.66,1.0426,0.0218898
1.45,0.25,1396.57,1.03594,0.0156479
1.55,0.25,1384.19,1.03093,0.010031
1.65,0.25,1371.36,1.0277,0.0049431
1.75,0.25,1357.96,1.02632,0.000305764
1.85,0.25,1343.88,1.0268,-0.00394074
1.95,0.25,1329.04,1.02912,-0.00783857
2.05,0.25,1313.37,1.03324,-0.0114145
2.15,0.25,1296.83,1.03908,-0.0146821
2.25,0.25,1279.35,1.04657,-0.0176439
2.35,0.25,1260.89,1.0556,-0.0202931
2.45,0.25,1241.43,1.06606,-0.0226154
2.55,0.25,1220.95,1.0778,-0.0245903
2.65,0.25,1199.43,1.09069,-0.0261933
2.75,0.25,1176.91,1.10455,-0.0273973
2.85,0.25,1153.41,1.11922,-0.0281749
2.95,0.25,1128.99,1.13449,-0.0285003
3.05,0.25,1103.74,1.15015,-0.0283522
3.15,0.25,1077.75,1.166,-0.0277152
3.25,0.25,1051.17,1.18179,-0.0265821
3.35,0.25,1024.14,1.19729,-0.0249555
3.45,0.25,996.841,1.21227,-0.0228487
3.55,0.25,969.464,1.22649,-0.0202858
3.65,0.25,942.209,1.23973,-0.0173014
3.75,0.25,915.286,1.25178,-0.0139393
3.85,0.25,888.902,1.26242,-0.0102507
3.95,0.25,863.261,1.27149,-0.00629183
4.05,0.25,838.554,1.27882,-0.00212174
4.15,0.25,814.959,1.28426,0.00220025
4.25,0.25,792.633,1.2877,0.00661664
4.35,0.25,771.714,1.28903,0.0110735
4.45,0.25,752.317,1.28817,0.0155218
4.55,0.25,734.534,1.28507,0.0199181
4.65,0.25,718.434,1.27966,0.0242247
4.75,0.25,704.065,1.27193,0.02841
4.85,0.25,691.454,1.26186,0.0324475
4.95,0.25,680.608,1.24943,0.0363153
5.05,0.25,671.518,1.23466,0.0399956
5.15,0.25,664.158,1.21755,0.0434735
5.25,0.25,658.486,1.19814,0.0467368
5.35,0.25,654.449,1.17645,0.0497745
5.45,0.25,651.981,1.15254,0.0525771
5.55,0.25,651.005,1.12645,0.0551357
5.65,0.25,651.437,1.09825,0.0574421
5.75,0.25,653.18,1.06801,0.0594886
5.85,0.25,656.131,1.03584,0.061266
5.95,0.25,660.183,1.00182,0.0627539
6.05,0.25,665.238,0.966067,0.0639434
6.15,0.25,671.193,0.928705,0.064831
6.25,0.25,677.941,0.889876,0.0654138
6.35,0.25,685.37,0.849739,0.0656888
6.45,0.25,693.369,0.808469,0.065654
6.55,0.25,701.832,0.766257,0.0653092
6.65,0.25,710.653,0.723309,0.0646568
6.75,0.25,719.736,0.679842,0.063702
6.85,0.25,728.986,0.636089,0.0624494
6.95,0.25,738.318,0.592293,0.060908
7.05,0.25,747.652,0.548706,0.0590929
7.15,0.25,756.912,0.505592,0.057027
7.25,0.25,766.021,0.463232,0.0547568
7.35,0.25,774.886,0.421901,0.0522417
7.45,0.25,783.477,0.381833,0.0494597
7.55,0.25,791.798,0.34327,0.0464702
7.65,0.25,799.827,0.306469,0.0433088
7.75,0.25,807.542,0.271656,0.0399667
7.85,0.25,814.949,0.239031,0.0365056
7.95,0.25,822.05,0.208735,0.0329571
8.05,0.25,828.66,0.181105,0.0293852
8.15,0.25,834.919,0.156662,0.025657
8.25,0.25,840.913,0.135826,0.0215782
8.35,0.25,846.685,0.119146,0.0167157
8.45,0.25,852.31,0.107569,0.0103219
8.55,0.25,857.926,0.102683,0.000768213
8.65,0.25,863.734,0.107168,-0.0149334
8.75,0.25,869.844,0.125348,-0.0415608
8.85,0.25,875.947,0.165352,-0.088793
8.95,0.25,879.478,0.240042,-0.169446
9.05,0.25,873.49,0.350129,-0.295316
9.15,0.25,834.839,0.496482,-0.452758
9.25,0.25,713.258,0.704727,-0.644503
9.35,0.25,410.02,1.00677,-0.809999
9.45,0.25,-76.2059,1.19773,-0.348084
9.55,0.25,-243.826,1.20494,-0.117663
9.65,0.25,-302.087,1.19792,-0.00107715
9.75,0.25,-331.85,1.20202,0.0528957
9.85,0.25,-360.677,1.2169,0.072644
9.95,0.25,-397.723,1.23791,0.0748301
10.05,0.25,-443.763,1.26095,0.0692374
10.15,0.25,-496.611,1.2835,0.0617395
10.25,0.25,-553.831,1.30455,0.0562868
10.35,0.25,-613.557,1.32385,0.0564907
10.45,0.25,-673.214,1.33921,0.0675868
10.55,0.25,-722.871,1.34007,0.0951538
10.65,0.25,-740.668,1.32513,0.109246
10.75,0.25,-748.863,1.30375,0.114408
10.85,0.25,-754.527,1.27838,0.114846
10.95,0.25,-758.795,1.2494,0.113011
11.05,0.25,-761.58,1.21692,0.110444
11.15,0.25,-762.659,1.18105,0.108079
11.25,0.25,-761.928,1.1419,0.10645
11.35,0.25,-759.394,1.0995,0.105804
11.45,0.25,-755.118,1.05377,0.106169
11.55,0.25,-749.2,1.00455,0.107383
11.65,0.25,-741.756,0.951603,0.109093
11.75,0.25,-732.905,0.894691,0.110877
11.85,0.25,-722.835,0.833731,0.112239
11.95,0.25,-711.817,0.768878,0.112651
12.05,0.25,-700.198,0.700603,0.111663
12.15,0.25,-688.349,0.629697,0.10898
12.25,0.25,-676.622,0.557272,0.104452
12.35,0.25,-665.368,0.484786,0.0981593
12.45,0.25,-654.963,0.413907,0.0902196
12.55,0.25,-645.507,0.34625,0.0807423
12.65,0.25,-636.923,0.28326,0.0702193
12.75,0.25,-629.111,0.226016,0.0594309
12.85,0.25,-622.563,0.175626,0.0492908
12.95,0.25,-616.868,0.133179,0.0398379
13.05,0.25,-611.682,0.0987171,0.031096
13.15,0.25,-607.139,0.0711313,0.0240914
13.25,0.25,-603.138,0.0491346,0.0185593
13.35,0.25,-599.538,0.0318543,0.0140271
13.45,0.25,-596.292,0.0184406,0.0106181
13.55,0.25,-593.342,0.00804515,0.00804131
13.65,0.25,-590.635,4.48299e-05,0.0060566
13.75,0.25,-588.131,-0.00605952,0.00453122
13.85,0.25,-585.8,-0.01066,0.00330116
13.95,0.25,-583.617,-0.0140298,0.00224934
14.05,0.25,-581.561,-0.0163658,0.00131207
14.15,0.25,-579.618,-0.0178175,0.000454827
14.25,0.25,-577.777,-0.0185004,-0.000342817
14.35,0.25,-576.031,-0.0185054,-0.00108906
14.45,0.25,-574.372,-0.0179084,-0.00178467
14.55,0.25,-572.798,-0.0167754,-0.00242906
14.65,0.25,-571.302,-0.0151629,-0.00302571
14.75,0.25,-569.884,-0.0131157,-0.00358683
14.85,0.25,-568.54,-0.0106623,-0.00413729
14.95,0.25,-567.267,-0.00780843,-0.00471995
15.05,0.25,-566.062,-0.00452902,-0.00540437
15.15,0.25,-564.924,-0.00075809,-0.00630021
15.25,0.25,-563.853,0.00362323,-0.00757477
15.35,0.25,-562.856,0.0087965,-0.00946934
15.45,0.25,-561.952,0.0150029,-0.0122928
15.55,0.25,-561.182,0.0225003,-0.0163277
15.65,0.25,-560.623,0.0314145,-0.0214647
15.75,0.25,-560.398,0.0413433,-0.026088
15.85,0.25,-560.626,0.0504998,-0.0241799
15.95,0.25,-586.746,0.0545402,-5.06529e-06
0.05,0.35,1635.91,1.00594,0.0307453
0.15,0.35,1624.59,1.02138,0.0554389
0.25,0.35,1606.31,1.04172,0.0722709
0.35,0.35,1584.82,1.06316,0.081833
0.45,0.35,1562.49,1.08331,0.0854078
0.55,0.35,1540.72,1.10086,0.0843703
0.65,0.35,1520.29,1.11523,0.0800062
0.75,0.35,1501.53,1.12641,0.07344
0.85,0.35,1484.49,1.13469,0.0655912
0.95,0.35,1469,1.14058,0.0571545
1.05,0.35,1454.76,1.14466,0.0486091
1.15,0.35,1441.41,1.14753,0.0402515
1.25,0.35,1428.6,1.14971,0.0322404
1.35,0.35,1416.03,1.15166,0.0246417
1.45,0.35,1403.43,1.15375,0.0174667
1.55,0.35,1390.59,1.15627,0.0106988
1.65,0.35,1377.34,1.15946,0.00431213
1.75,0.35,1363.55,1.1635,-0.00171865
1.85,0.35,1349.11,1.16852,-0.00741247
1.95,0.35,1333.93,1.17461,-0.0127796
2.05,0.35,1317.92,1.18184,-0.0178206
2.15,0.35,1301.01,1.19024,-0.0225269
2.25,0.35,1283.15,1.19984,-0.0268807
2.35,0.35,1264.29,1.21061,-0.0308559
2.45,0.35,1244.37,1.22252,-0.0344195
2.55,0.35,1223.4,1.23552,-0.037532
2.65,0.35,1201.34,1.24954,-0.0401502
2.75,0.35,1178.23,1.26446,-0.042228
2.85,0.35,1154.09,1.28017,-0.0437198
2.95,0.35,1128.98,1.29652,-0.0445826
3.05,0.35,1103,1.31337,-0.0447794
3.15,0.35,1076.26,1.33052,-0.0442816
3.25,0.35,1048.9,1.34779,-0.0430723
3.35,0.35,1021.09,1.36497,-0.0411481
3.45,0.35,993.02,1.38185,-0.0385208
3.55,0.35,964.899,1.39823,-0.0352176
3.65,0.35,936.943,1.4139,-0.0312805
3.75,0.35,909.377,1.42866,-0.0267652
3.85,0.35,882.419,1.44233,-0.0217376
3.95,0.35,856.282,1.45473,-0.0162716
4.05,0.35,831.162,1.4657,-0.0104451
4.15,0.35,807.238,1.47512,-0.0043368
4.25,0.35,784.666,1.48286,0.0019767
4.35,0.35,763.578,1.48882,0.00842339
4.45,0.35,744.082,1.49291,0.0149376
4.55,0.35,726.261,1.49506,0.0214609
4.65,0.35,710.177,1.4952,0.0279427
4.75,0.35,695.868,1.49328,0.0343398
4.85,0.35,683.353,1.48926,0.0406158
4.95,0.35,672.632,1.48309,0.0467402
5.05,0.35,663.691,1.47475,0.0526875
5.15,0.35,656.498,1.4642,0.0584359
5.25,0.35,651.01,1.45142,0.0639662
5.35,0.35,647.17,1.43639,0.069261
5.45,0.35,644.913,1.41909,0.0743035
5.55,0.35,644.16,1.39952,0.0790775
5.65,0.35,644.828,1.37765,0.0835658
5.75,0.35,646.822,1.3535,0.0877507
5.85,0.35,650.042,1.32707,0.0916117
5.95,0.35,654.384,1.29837,0.0951251
6.05,0.35,659.746,1.26742,0.0982698
6.15,0.35,666.022,1.23426,0.101026
6.25,0.35,673.103,1.19894,0.103375
6.35,0.35,680.878,1.16151,0.105297
6.45,0.35,689.235,1.12205,0.106774
6.55,0.35,698.066,1.08066,0.107789
6.65,0.35,707.263,1.03746,0.108326
6.75,0.35,716.726,0.992582,0.108376
6.85,0.35,726.363,0.946189,0.107921
6.95,0.35,736.083,0.898472,0.10695
7.05,0.35,745.8,0.849651,0.105458
7.15,0.35,755.433,0.799979,0.103448
7.25,0.35,764.903,0.74975,0.100926
7.35,0.35,774.137,0.699281,0.0978734
7.45,0.35,783.094,0.648899,0.094277
7.55,0.35,791.755,0.598961,0.0901538
7.65,0.35,800.096,0.549864,0.0855231
7.75,0.35,808.098,0.502035,0.0803947
7.85,0.35,815.746,0.455933,0.074805
7.95,0.35,823.016,0.412071,0.0688155
8.05,0.35,829.87,0.370988,0.0622399
8.15,0.35,836.371,0.333299,0.054933
8.25,0.35,842.591,0.299802,0.0466361
8.35,0.35,848.607,0.271474,0.0366657
8.45,0.35,854.601,0.249607,0.0238165
8.55,0.35,860.839,0.236014,0.00575184
8.65,0.35,867.73,0.233241,-0.021629
8.75,0.35,875.675,0.24503,-0.064834
8.85,0.35,884.295,0.275186,-0.13568
8.95,0.35,891.898,0.32345,-0.245513
9.05,0.35,890.124,0.387555,-0.393442
9.15,0.35,851.832,0.472927,-0.586358
9.25,0.35,704.943,0.602624,-0.848845
9.35,0.35,218.493,0.839015,-1.14409
9.45,0.35,-690.81,0.814622,-0.180558
9.55,0.35,-459.972,0.578144,-0.0559206
9.65,0.35,-398.724,0.522285,6.14474e-05
9.75,0.35,-375.526,0.546145,0.0237992
9.85,0.35,-377.13,0.601476,0.0315316
