x,y,p,u,v
9.05,0.45,751.907,0.766566,0.000289713
9.15,0.45,711.811,0.766463,0.00030155
9.25,0.45,671.737,0.766354,0.000311929
9.35,0.45,631.685,0.766241,0.000321926
9.45,0.45,591.656,0.766124,0.000332758
9.55,0.45,551.648,0.766003,0.000345842
9.65,0.45,511.662,0.765876,0.000362869
9.75,0.45,471.7,0.765741,0.000385897
9.85,0.45,431.763,0.765598,0.000417475
9.95,0.45,391.854,0.765443,0.000460807
10.05,0.45,351.975,0.765271,0.000519945
10.15,0.45,312.133,0.765076,0.000600048
10.25,0.45,272.333,0.764852,0.000707689
10.35,0.45,232.585,0.764589,0.000851215
10.45,0.45,192.9,0.764274,0.00104115
10.55,0.45,153.295,0.763893,0.00129061
10.65,0.45,113.79,0.763425,0.00161558
10.75,0.45,74.4114,0.762847,0.00203496
10.85,0.45,35.1947,0.762131,0.00256999
10.95,0.45,-3.81543,0.761241,0.00324255
11.05,0.45,-42.5608,0.760136,0.0040714
11.15,0.45,-80.9644,0.75877,0.00506524
11.25,0.45,-118.922,0.757091,0.00621083
11.35,0.45,-156.285,0.755041,0.00745427
11.45,0.45,-192.83,0.752565,0.0086742
11.55,0.45,-228.199,0.749623,0.0096468
11.65,0.45,-261.796,0.746231,0.0100042
11.75,0.45,-292.615,0.742569,0.0091827
11.85,0.45,-319.015,0.739243,0.00632557
11.95,0.45,-435.247,0.737776,8.69196e-07
0.05,0.55,9853.34,1.0119,0.0853036
0.15,0.55,9885.19,1.04473,0.201184
0.25,0.55,9837.13,1.08447,0.264766
0.35,0.55,9740.47,1.1148,0.285312
0.45,0.55,9622.05,1.12983,0.277405
0.55,0.55,9499.47,1.13053,0.253661
0.65,0.55,9382.11,1.12073,0.222727
0.75,0.55,9273.84,1.10466,0.189699
0.85,0.55,9175.43,1.08587,0.157162
0.95,0.55,9086.05,1.067,0.126127
1.05,0.55,9004.2,1.04989,0.0966765
1.15,0.55,8928.15,1.0358,0.0683786
1.25,0.55,8856.08,1.02567,0.0405142
1.35,0.55,8786.15,1.02022,0.0122135
1.45,0.55,8716.42,1.02018,-0.0174572
1.55,0.55,8644.71,1.02631,-0.0494173
1.65,0.55,8568.47,1.03954,-0.0844717
1.75,0.55,8484.53,1.06097,-0.12316
1.85,0.55,8388.79,1.0919,-0.165526
1.95,0.55,8275.95,1.13375,-0.210788
2.05,0.55,8139.28,1.18787,-0.256897
2.15,0.55,7970.67,1.25509,-0.300047
2.25,0.55,7761.37,1.33498,-0.334311
2.35,0.55,7504.05,1.42469,-0.351873
2.45,0.55,7196.32,1.51784,-0.344668
2.55,0.55,6845.13,1.60456,-0.308263
2.65,0.55,6468.53,1.67452,-0.246991
2.75,0.55,6089.2,1.72274,-0.174274
2.85,0.55,5721.19,1.75092,-0.101311
2.95,0.55,5369.65,1.76334,-0.0333514
3.05,0.55,5035.48,1.76338,0.0291458
3.15,0.55,4719.67,1.75206,0.0880094
3.25,0.55,4425.61,1.72812,0.144661
3.35,0.55,4159.37,1.68954,0.197512
3.45,0.55,3926.84,1.63647,0.241212
3.55,0.55,3728.22,1.57228,0.271426
3.65,0.55,3559,1.50182,0.286868
3.75,0.55,3413.07,1.42967,0.288812
3.85,0.55,3284.95,1.35933,0.279898
3.95,0.55,3170.51,1.2931,0.263148
4.05,0.55,3066.97,1.23234,0.241382
4.15,0.55,2972.5,1.17767,0.216952
4.25,0.55,2885.89,1.12928,0.191668
4.35,0.55,2806.23,1.08701,0.166833
4.45,0.55,2732.79,1.05053,0.143318
4.55,0.55,2664.88,1.01939,0.121654
4.65,0.55,2601.85,0.993099,0.102117
4.75,0.55,2543.09,0.971124,0.0847958
4.85,0.55,2487.99,0.952954,0.0696586
4.95,0.55,2436,0.9381,0.0565913
5.05,0.55,2386.6,0.926102,0.0454331
5.15,0.55,2339.34,0.916543,0.036
5.25,0.55,2293.82,0.909046,0.0281006
5.35,0.55,2249.67,0.903275,0.0215468
5.45,0.55,2206.62,0.898936,0.0161603
5.55,0.55,2164.41,0.895774,0.011777
5.65,0.55,2122.84,0.893567,0.008248
5.75,0.55,2081.74,0.892128,0.00544065
5.85,0.55,2040.98,0.891296,0.0032381
5.95,0.55,2000.47,0.890936,0.00153842
6.05,0.55,1960.11,0.890938,0.000253492
6.15,0.55,1919.85,0.891208,-0.000692279
6.25,0.55,1879.64,0.891671,-0.00136327
6.35,0.55,1839.45,0.892265,-0.00181394
6.45,0.55,1799.26,0.892941,-0.00209003
6.55,0.55,1759.06,0.893659,-0.00222973
6.65,0.55,1718.83,0.89439,-0.00226469
6.75,0.55,1678.57,0.89511,-0.00222094
6.85,0.55,1638.29,0.895802,-0.00211972
6.95,0.55,1597.97,0.896453,-0.00197823
7.05,0.55,1557.64,0.897056,-0.00181024
7.15,0.55,1517.28,0.897604,-0.00162666
7.25,0.55,1476.91,0.898096,-0.00143601
7.35,0.55,1436.53,0.898529,-0.00124484
7.45,0.55,1396.15,0.898906,-0.00105805
7.55,0.55,1355.77,0.899227,-0.000879261
7.65,0.55,1315.39,0.899496,-0.000710973
7.75,0.55,1275.02,0.899716,-0.000554848
7.85,0.55,1234.66,0.89989,-0.000411856
7.95,0.55,1194.32,0.900022,-0.000282429
8.05,0.55,1153.99,0.900117,-0.000166581
8.15,0.55,1113.69,0.900178,-6.40073e-05
8.25,0.55,1073.4,0.900208,2.58373e-05
8.35,0.55,1033.13,0.900212,0.000103673
8.45,0.55,992.888,0.900193,0.000170346
8.55,0.55,952.667,0.900154,0.000226793
8.65,0.55,912.468,0.900098,0.000274011
8.75,0.55,872.293,0.900028,0.000313043
8.85,0.55,832.139,0.899946,0.000344969
8.95,0.55,792.008,0.899854,0.000370906
9.05,0.55,751.898,0.899753,0.000392017
9.15,0.55,711.81,0.899646,0.000409527
9.25,0.55,671.742,0.899534,0.000424755
9.35,0.55,631.696,0.899417,0.000439149
9.45,0.55,591.669,0.899295,0.000454344
9.55,0.55,551.664,0.899169,0.000472228
9.65,0.55,511.679,0.899037,0.000495044
9.75,0.55,471.716,0.8989,0.000525502
9.85,0.55,431.776,0.898754,0.00056694
9.95,0.55,391.862,0.898597,0.000623519
10.05,0.55,351.976,0.898426,0.000700468
10.15,0.55,312.122,0.898235,0.000804394
10.25,0.55,272.307,0.898019,0.000943651
10.35,0.55,232.536,0.897769,0.00112877
10.45,0.55,192.821,0.897474,0.00137292
10.55,0.55,153.172,0.897122,0.0016924
10.65,0.55,113.606,0.896697,0.00210696
10.75,0.55,74.143,0.896178,0.00263988
10.85,0.55,34.8068,0.895542,0.00331739
10.95,0.55,-4.37066,0.894761,0.00416687
11.05,0.55,-43.3487,0.893799,0.00521302
11.15,0.55,-82.0731,0.892618,0.00647069
11.25,0.55,-120.468,0.891171,0.00793232
11.35,0.55,-158.423,0.889406,0.00954761
11.45,0.55,-195.761,0.887271,0.0111913
11.55,0.55,-232.195,0.88473,0.0126132
11.65,0.55,-267.253,0.881802,0.0133578
11.75,0.55,-300.156,0.878667,0.012626
11.85,0.55,-329.673,0.875862,0.00901377
11.95,0.55,-408.738,0.87464,1.90668e-06
0.05,0.65,9663.93,1.00856,0.0648349
0.15,0.65,9699.03,1.03477,0.162624
0.25,0.65,9680.29,1.0717,0.226657
0.35,0.65,9622.37,1.10694,0.257855
0.45,0.65,9541.07,1.13346,0.263303
0.55,0.65,9449.02,1.14921,0.251315
0.65,0.65,9354.69,1.15518,0.228904
0.75,0.65,9262.92,1.15371,0.20106
0.85,0.65,9176.03,1.1474,0.170899
0.95,0.65,9094.68,1.13857,0.140098
1.05,0.65,9018.63,1.12907,0.109319
1.15,0.65,8947.1,1.12034,0.0785483
1.25,0.65,8879.04,1.11349,0.0473227
1.35,0.65,8813.16,1.10946,0.0148889
1.45,0.65,8747.98,1.10906,-0.019687
1.55,0.65,8681.69,1.11316,-0.0574209
1.65,0.65,8611.97,1.12275,-0.0992925
1.75,0.65,8535.72,1.13906,-0.146073
1.85,0.65,8448.65,1.16357,-0.198058
1.95,0.65,8344.77,1.19811,-0.254651
2.05,0.65,8215.84,1.24471,-0.313751
2.15,0.65,8051.07,1.30523,-0.370935
2.25,0.65,7837.59,1.38049,-0.41857
2.35,0.65,7562.92,1.46858,-0.445408
2.45,0.65,7220.73,1.56245,-0.438158
2.55,0.65,6820.15,1.64859,-0.387629
2.65,0.65,6392.61,1.71142,-0.300414
2.75,0.65,5980.25,1.74617,-0.203825
2.85,0.65,5597.8,1.76054,-0.11431
2.95,0.65,5242.32,1.76366,-0.0358877
3.05,0.65,4906.55,1.76083,0.0344699
3.15,0.65,4586.51,1.75246,0.102367
3.25,0.65,4285.23,1.73454,0.172173
3.35,0.65,4014.14,1.70104,0.242069
3.45,0.65,3788.37,1.65058,0.300186
3.55,0.65,3607.78,1.58833,0.338896
3.65,0.65,3462.48,1.52109,0.3571
3.75,0.65,3341.24,1.4542,0.35762
3.85,0.65,3235.39,1.39095,0.344683
3.95,0.65,3139.41,1.33303,0.322509
4.05,0.65,3050.27,1.28111,0.294712
4.15,0.65,2966.47,1.23525,0.264135
4.25,0.65,2887.36,1.19525,0.232884
4.35,0.65,2812.68,1.1607,0.202431
4.45,0.65,2742.28,1.13116,0.17374
4.55,0.65,2675.97,1.10614,0.147388
4.65,0.65,2613.52,1.08516,0.12366
4.75,0.65,2554.63,1.06775,0.10264
4.85,0.65,2498.94,1.05346,0.0842719
4.95,0.65,2446.09,1.04188,0.0684109
5.05,0.65,2395.68,1.03263,0.0548603
5.15,0.65,2347.35,1.02537,0.0433976
5.25,0.65,2300.77,1.01978,0.0337926
5.35,0.65,2255.62,1.01558,0.0258191
5.45,0.65,2211.63,1.01255,0.019263
5.55,0.65,2168.57,1.01046,0.0139264
5.65,0.65,2126.24,1.00913,0.00963005
5.75,0.65,2084.48,1.00842,0.00621352
5.85,0.65,2043.14,1.00818,0.00353534
5.95,0.65,2002.13,1.00831,0.00147185
6.05,0.65,1961.35,1.00871,-8.40762e-05
6.15,0.65,1920.74,1.00931,-0.00122452
6.25,0.65,1880.24,1.01004,-0.00202804
6.35,0.65,1839.81,1.01086,-0.0025612
6.45,0.65,1799.43,1.01172,-0.00288005
6.55,0.65,1759.07,1.0126,-0.00303141
6.65,0.65,1718.73,1.01346,-0.00305416
6.75,0.65,1678.38,1.01428,-0.00298036
6.85,0.65,1638.03,1.01507,-0.0028362
6.95,0.65,1597.67,1.0158,-0.0026429
7.05,0.65,1557.31,1.01647,-0.00241749
7.15,0.65,1516.94,1.01707,-0.00217349
7.25,0.65,1476.56,1.01761,-0.00192146
7.35,0.65,1436.19,1.01809,-0.00166953
7.45,0.65,1395.82,1.01851,-0.00142381
7.55,0.65,1355.45,1.01886,-0.0011888
7.65,0.65,1315.09,1.01916,-0.000967608
7.75,0.65,1274.74,1.0194,-0.000762317
7.85,0.65,1234.41,1.0196,-0.00057413
7.95,0.65,1194.09,1.01975,-0.000403582
8.05,0.65,1153.78,1.01986,-0.000250681
8.15,0.65,1113.5,1.01993,-0.000115037
8.25,0.65,1073.23,1.01997,4.04701e-06
8.35,0.65,1032.99,1.01999,0.000107486
8.45,0.65,992.766,1.01998,0.000196359
8.55,0.65,952.563,1.01995,0.000271854
8.65,0.65,912.382,1.0199,0.000335243
8.75,0.65,872.221,1.01983,0.00038785
8.85,0.65,832.082,1.01975,0.000431047
8.95,0.65,791.963,1.01966,0.000466251
9.05,0.65,751.863,1.01956,0.00049493
9.15,0.65,711.784,1.01946,0.00051863
9.25,0.65,671.723,1.01935,0.000539001
9.35,0.65,631.682,1.01923,0.000557849
9.45,0.65,591.658,1.01911,0.000577196
9.55,0.65,551.654,1.01899,0.000599365
9.65,0.65,511.667,1.01886,0.000627091
9.75,0.65,471.7,1.01873,0.000663656
9.85,0.65,431.752,1.01859,0.000713072
9.95,0.65,391.825,1.01844,0.000780305
10.05,0.65,351.922,1.01829,0.000871553
10.15,0.65,312.043,1.01812,0.000994589
10.25,0.65,272.195,1.01793,0.00115917
10.35,0.65,232.379,1.01771,0.00137753
10.45,0.65,192.604,1.01747,0.00166484
10.55,0.65,152.875,1.01718,0.00203978
10.65,0.65,113.201,1.01684,0.00252491
10.75,0.65,73.5942,1.01643,0.00314675
10.85,0.65,34.0664,1.01594,0.00393525
10.95,0.65,-5.36638,1.01535,0.00492211
11.05,0.65,-44.684,1.01463,0.00613697
11.15,0.65,-83.8592,1.01376,0.00760019
11.25,0.65,-122.852,1.0127,0.00930998
11.35,0.65,-161.6,1.01142,0.0112202
11.45,0.65,-199.997,1.00987,0.0132025
11.55,0.65,-237.862,1.00803,0.0149824
11.65,0.65,-274.883,1.00592,0.0160263
11.75,0.65,-310.538,1.00367,0.0153398
11.85,0.65,-343.953,1.00168,0.0111005
11.95,0.65,-373.253,1.00081,3.30428e-06
0.05,0.75,9533.31,1.00637,0.0498983
0.15,0.75,9565.69,1.0273,0.130426
0.25,0.75,9561.07,1.0598,0.189428
0.35,0.75,9526.18,1.0951,0.224547
0.45,0.75,9470.01,1.12681,0.238375
0.55,0.75,9401.02,1.15161,0.235694
0.65,0.75,9325.89,1.16869,0.22148
0.75,0.75,9249.23,1.17876,0.19988
0.85,0.75,9173.89,1.18326,0.173892
0.95,0.75,9101.4,1.18378,0.14542
1.05,0.75,9032.38,1.18181,0.11546
1.15,0.75,8966.86,1.17865,0.084305
1.25,0.75,8904.47,1.17533,0.0517265
1.35,0.75,8844.52,1.17275,0.0171058
1.45,0.75,8786.07,1.1717,-0.020457
1.55,0.75,8727.75,1.17299,-0.0620462
1.65,0.75,8667.65,1.17754,-0.108815
1.75,0.75,8602.93,1.18651,-0.161817
1.85,0.75,8529.32,1.20141,-0.221727
1.95,0.75,8440.34,1.22427,-0.288383
2.05,0.75,8326.31,1.25768,-0.360032
2.15,0.75,8173.31,1.30466,-0.43215
2.25,0.75,7962.63,1.36783,-0.495791
2.35,0.75,7672.62,1.44739,-0.535839
2.45,0.75,7286.45,1.53688,-0.531086
2.55,0.75,6810.41,1.61801,-0.46197
2.65,0.75,6298.78,1.66457,-0.335459
2.75,0.75,5845.47,1.67339,-0.212358
2.85,0.75,5454.86,1.66517,-0.111921
2.95,0.75,5103.55,1.65545,-0.0316835
3.05,0.75,4769.92,1.65058,0.0379714
3.15,0.75,4441.79,1.64939,0.108416
3.25,0.75,4119.97,1.64379,0.189661
3.35,0.75,3825.14,1.62002,0.281841
3.45,0.75,3601.72,1.57445,0.356444
3.55,0.75,3445.4,1.51734,0.401998
3.65,0.75,3333.4,1.45858,0.420001
3.75,0.75,3245.42,1.40369,0.416499
3.85,0.75,3168.5,1.35483,0.397913
3.95,0.75,3095.87,1.31236,0.369662
4.05,0.75,3024.63,1.27591,0.335936
4.15,0.75,2954.03,1.24485,0.299826
4.25,0.75,2884.28,1.21852,0.263524
4.35,0.75,2815.96,1.19634,0.22852
4.45,0.75,2749.61,1.17777,0.195764
4.55,0.75,2685.66,1.16234,0.165807
4.65,0.75,2624.34,1.14966,0.138906
4.75,0.75,2565.73,1.13936,0.115111
4.85,0.75,2509.74,1.13111,0.0943373
4.95,0.75,2456.22,1.12462,0.0764066
5.05,0.75,2404.94,1.11965,0.0610909
5.15,0.75,2355.62,1.11594,0.0481366
5.25,0.75,2308.02,1.11331,0.0372834
5.35,0.75,2261.88,1.11155,0.0282764
5.45,0.75,2216.95,1.11052,0.0208746
5.55,0.75,2173.02,1.11007,0.0148551
5.65,0.75,2129.91,1.11008,0.0100157
5.75,0.75,2087.44,1.11045,0.00617535
5.85,0.75,2045.5,1.11108,0.003174
5.95,0.75,2003.96,1.11192,0.000871585
6.05,0.75,1962.72,1.11288,-0.000853447
6.15,0.75,1921.73,1.11393,-0.00210573
6.25,0.75,1880.91,1.11503,-0.00297469
6.35,0.75,1840.22,1.11613,-0.0035362
6.45,0.75,1799.62,1.11722,-0.00385421
6.55,0.75,1759.1,1.11827,-0.00398225
6.65,0.75,1718.61,1.11927,-0.00396482
6.75,0.75,1678.17,1.12021,-0.00383861
6.85,0.75,1637.74,1.12108,-0.00363365
6.95,0.75,1597.33,1.12188,-0.0033743
7.05,0.75,1556.93,1.12261,-0.00308011
7.15,0.75,1516.54,1.12326,-0.0027666
7.25,0.75,1476.16,1.12383,-0.0024459
7.35,0.75,1435.78,1.12434,-0.00212733
7.45,0.75,1395.42,1.12478,-0.00181792
7.55,0.75,1355.07,1.12515,-0.00152276
7.65,0.75,1314.73,1.12547,-0.00124544
7.75,0.75,1274.4,1.12573,-0.000988276
7.85,0.75,1234.09,1.12594,-0.0007526
7.95,0.75,1193.8,1.1261,-0.000538963
8.05,0.75,1153.52,1.12622,-0.000347302
8.15,0.75,1113.26,1.1263,-0.000177091
8.25,0.75,1073.02,1.12635,-2.7449e-05
8.35,0.75,1032.8,1.12638,0.000102762
8.45,0.75,992.603,1.12637,0.000214868
8.55,0.75,952.422,1.12635,0.000310322
8.65,0.75,912.261,1.12631,0.00039067
8.75,0.75,872.118,1.12625,0.000457519
8.85,0.75,831.995,1.12617,0.000512528
8.95,0.75,791.89,1.12609,0.000557398
9.05,0.75,751.803,1.126,0.000593891
9.15,0.75,711.734,1.1259,0.000623845
9.25,0.75,671.681,1.12579,0.00064921
9.35,0.75,631.645,1.12569,0.000672106
9.45,0.75,591.625,1.12557,0.000694882
9.55,0.75,551.619,1.12546,0.000720219
9.65,0.75,511.629,1.12534,0.000751239
9.75,0.75,471.654,1.12522,0.000791663
9.85,0.75,431.693,1.1251,0.000846
9.95,0.75,391.748,1.12497,0.000919786
10.05,0.75,351.817,1.12484,0.00101989
10.15,0.75,311.903,1.1247,0.00115484
10.25,0.75,272.005,1.12456,0.00133532
10.35,0.75,232.126,1.1244,0.00157459
10.45,0.75,192.265,1.12422,0.00188903
10.55,0.75,152.424,1.12403,0.00229872
10.65,0.75,112.604,1.12381,0.00282777
10.75,0.75,72.8061,1.12355,0.00350455
10.85,0.75,33.029,1.12326,0.00436112
10.95,0.75,-6.72831,1.12291,0.00543173
11.05,0.75,-46.4679,1.12251,0.00674912
11.15,0.75,-86.192,1.12203,0.0083375
11.25,0.75,-125.9,1.12146,0.0101993
11.35,0.75,-165.581,1.12079,0.012292
11.45,0.75,-205.207,1.11998,0.0144859
11.55,0.75,-244.707,1.11903,0.0164906
11.65,0.75,-283.932,1.11794,0.017721
11.75,0.75,-322.585,1.11677,0.0170582
11.85,0.75,-360.098,1.11573,0.0124191
11.95,0.75,-331.064,1.11527,5.00694e-06
0.05,0.85,9440.2,1.0049,0.0386286
0.15,0.85,9468.54,1.02179,0.103873
0.25,0.85,9470.68,1.04984,0.155433
0.35,0.85,9449.6,1.083,0.19008
0.45,0.85,9410.32,1.11609,0.208055
0.55,0.85,9358.33,1.14558,0.211719
0.65,0.85,9298.56,1.16971,0.204245
0.75,0.85,9234.94,1.18804,0.188713
0.85,0.85,9170.34,1.20096,0.167641
0.95,0.85,9106.71,1.20929,0.142826
1.05,0.85,9045.21,1.21394,0.115356
1.15,0.85,8986.51,1.21583,0.085688
1.25,0.85,8930.85,1.21574,0.0537556
1.35,0.85,8878.16,1.21434,0.0190594
1.45,0.85,8828.06,1.21223,-0.0192508
1.55,0.85,8779.79,1.20998,-0.0622982
1.65,0.85,8732.02,1.20825,-0.111386
1.75,0.85,8682.49,1.2079,-0.167857
1.85,0.85,8627.38,1.21016,-0.232843
1.95,0.85,8560.39,1.21685,-0.306823
2.05,0.85,8471.21,1.23067,-0.388827
2.15,0.85,8343.49,1.25535,-0.475014
2.25,0.85,8152.2,1.29552,-0.556267
2.35,0.85,7861.97,1.35502,-0.614429
2.45,0.85,7431.96,1.43129,-0.618251
2.55,0.85,6842.64,1.50255,-0.527189
2.65,0.85,6169.73,1.52027,-0.334525
2.75,0.85,5676.83,1.48631,-0.188157
2.85,0.85,5300.25,1.4485,-0.0900816
2.95,0.85,4971.95,1.42604,-0.02135
3.05,0.85,4651.24,1.42251,0.0360461
3.15,0.85,4314.86,1.43475,0.0992836
3.25,0.85,3952.42,1.45138,0.187766
3.35,0.85,3584.46,1.44375,0.315142
3.45,0.85,3357.76,1.40511,0.407351
3.55,0.85,3239.43,1.35847,0.454836
3.65,0.85,3175.4,1.31669,0.467701
3.75,0.85,3131.21,1.28324,0.457148
3.85,0.85,3089.92,1.25762,0.431745
3.95,0.85,3044.71,1.23834,0.397576
4.05,0.85,2993.91,1.2239,0.358905
4.15,0.85,2938.11,1.21312,0.318702
4.25,0.85,2878.81,1.20509,0.279005
4.35,0.85,2817.59,1.19915,0.241162
4.45,0.85,2755.84,1.19483,0.206013
4.55,0.85,2694.66,1.19179,0.174024
4.65,0.85,2634.78,1.18977,0.145392
4.75,0.85,2576.66,1.18858,0.120121
4.85,0.85,2520.54,1.18806,0.0980911
4.95,0.85,2466.46,1.1881,0.0790971
5.05,0.85,2414.36,1.18859,0.0628882
5.15,0.85,2364.1,1.18944,0.0491912
5.25,0.85,2315.5,1.19058,0.0377279
5.35,0.85,2268.35,1.19194,0.0282278
5.45,0.85,2222.47,1.19346,0.020435
5.55,0.85,2177.65,1.19509,0.014113
5.65,0.85,2133.73,1.19679,0.00904711
5.75,0.85,2090.54,1.19853,0.00504492
5.85,0.85,2047.96,1.20026,0.00193619
5.95,0.85,2005.86,1.20196,-0.000428354
6.05,0.85,1964.15,1.20362,-0.00217838
6.15,0.85,1922.75,1.20521,-0.00342567
6.25,0.85,1881.59,1.20673,-0.00426585
6.35,0.85,1840.62,1.20816,-0.00478017
6.45,0.85,1799.79,1.2095,-0.00503716
6.55,0.85,1759.08,1.21074,-0.00509424
6.65,0.85,1718.45,1.21189,-0.00499914
6.75,0.85,1677.89,1.21294,-0.00479128
6.85,0.85,1637.39,1.21389,-0.0045029
6.95,0.85,1596.92,1.21474,-0.00416013
7.05,0.85,1556.48,1.21551,-0.00378397
7.15,0.85,1516.07,1.21619,-0.00339104
7.25,0.85,1475.68,1.21678,-0.00299431
7.35,0.85,1435.31,1.2173,-0.00260373
7.45,0.85,1394.96,1.21775,-0.00222674
7.55,0.85,1354.62,1.21813,-0.00186872
7.65,0.85,1314.3,1.21845,-0.00153337
7.75,0.85,1274,1.21871,-0.00122306
7.85,0.85,1233.72,1.21892,-0.00093907
7.95,0.85,1193.46,1.21909,-0.000681825
8.05,0.85,1153.21,1.21922,-0.000451095
8.15,0.85,1112.98,1.2193,-0.000246145
8.25,0.85,1072.77,1.21936,-6.58572e-05
8.35,0.85,1032.58,1.21939,9.11625e-05
8.45,0.85,992.401,1.21939,0.000226507
8.55,0.85,952.244,1.21937,0.000341905
8.65,0.85,912.106,1.21934,0.000439176
8.75,0.85,871.984,1.21928,0.000520205
8.85,0.85,831.88,1.21922,0.000586917
8.95,0.85,791.792,1.21914,0.000641281
9.05,0.85,751.719,1.21906,0.000685317
9.15,0.85,711.662,1.21897,0.000721117
9.25,0.85,671.618,1.21888,0.000750881
9.35,0.85,631.588,1.21878,0.000776975
9.45,0.85,591.571,1.21868,0.000801997
9.55,0.85,551.565,1.21858,0.000828873
9.65,0.85,511.57,1.21848,0.000860983
9.75,0.85,471.584,1.21838,0.00090231
9.85,0.85,431.607,1.21828,0.000957637
9.95,0.85,391.638,1.21818,0.00103279
10.05,0.85,351.674,1.21808,0.00113493
10.15,0.85,311.715,1.21799,0.00127292
10.25,0.85,271.757,1.21789,0.00145775
10.35,0.85,231.798,1.2178,0.00170298
10.45,0.85,191.834,1.21771,0.00202532
10.55,0.85,151.859,1.21763,0.00244512
10.65,0.85,111.865,1.21754,0.00298676
10.75,0.85,71.843,1.21746,0.00367884
10.85,0.85,31.7779,1.21739,0.00455376
10.95,0.85,-8.34881,1.21733,0.00564626
11.05,0.85,-48.5618,1.21728,0.00699002
11.15,0.85,-88.8921,1.21724,0.0086108
11.25,0.85,-129.377,1.21722,0.0105135
11.35,0.85,-170.059,1.21721,0.0126586
11.45,0.85,-210.98,1.21722,0.0149186
11.55,0.85,-252.168,1.21723,0.0170005
11.65,0.85,-293.614,1.21723,0.0183037
11.75,0.85,-335.213,1.21721,0.0176652
11.85,0.85,-376.65,1.21716,0.0129026
11.95,0.85,-284.995,1.21713,6.92139e-06
0.05,0.95,9372.46,1.00388,0.0298508
0.15,0.95,9396.96,1.01775,0.0818895
0.25,0.95,9402.26,1.04188,0.125238
0.35,0.95,9389.57,1.07217,0.156814
0.45,0.95,9361.64,1.1046,0.175812
0.55,0.95,9321.99,1.13594,0.18313
0.65,0.95,9274.15,1.16405,0.180592
0.75,0.95,9221.33,1.1878,0.170293
0.85,0.95,9166.18,1.20678,0.154152
0.95,0.95,9110.77,1.22109,0.133676
1.05,0.95,9056.65,1.23107,0.10987
1.15,0.95,9004.94,1.23713,0.0832294
1.25,0.95,8956.42,1.23966,0.0537747
1.35,0.95,8911.62,1.239,0.0211004
1.45,0.95,8870.78,1.2354,-0.0155789
1.55,0.95,8833.86,1.22906,-0.0573803
1.65,0.95,8800.33,1.22017,-0.105692
1.75,0.95,8768.84,1.20905,-0.162074
1.85,0.95,8736.69,1.19623,-0.228066
1.95,0.95,8698.78,1.18276,-0.304819
2.05,0.95,8646.06,1.17048,-0.392377
2.15,0.95,8562.66,1.16264,-0.488301
2.25,0.95,8421.13,1.16448,-0.584998
2.35,0.95,8173.75,1.18372,-0.66444
2.45,0.95,7739.56,1.22717,-0.687958
2.55,0.95,7002.42,1.28051,-0.582075
2.65,0.95,5927.08,1.25204,-0.26889
2.75,0.95,5450.27,1.15683,-0.124626
2.85,0.95,5141.73,1.09315,-0.0521189
2.95,0.95,4868.23,1.06551,-0.00921328
3.05,0.95,4582.14,1.06768,0.0252711
3.15,0.95,4254.49,1.09671,0.0687913
3.25,0.95,3843.06,1.14774,0.150595
3.35,0.95,3252.17,1.16502,0.342666
3.45,0.95,3032.69,1.13722,0.446265
3.55,0.95,2987.54,1.11402,0.485759
3.65,0.95,2994.98,1.10438,0.4882
3.75,0.95,3006.72,1.10526,0.469225
3.85,0.95,3006.69,1.11272,0.437823
3.95,0.95,2991.4,1.1239,0.399605
4.05,0.95,2962.06,1.13691,0.358301
4.15,0.95,2921.51,1.15054,0.316454
4.25,0.95,2872.83,1.16404,0.275785
4.35,0.95,2818.81,1.17695,0.237413
4.45,0.95,2761.74,1.18901,0.202021
4.55,0.95,2703.38,1.2001,0.169964
4.65,0.95,2645,1.2102,0.141369
4.75,0.95,2587.44,1.21934,0.116195
4.85,0.95,2531.22,1.22758,0.094293
4.95,0.95,2476.62,1.235,0.0754432
5.05,0.95,2423.74,1.24166,0.0593858
5.15,0.95,2372.55,1.24766,0.0458433
5.25,0.95,2322.96,1.25306,0.0345357
5.35,0.95,2274.82,1.25793,0.0251916
5.45,0.95,2227.98,1.26233,0.0175549
5.55,0.95,2182.27,1.2663,0.0113889
5.65,0.95,2137.53,1.26989,0.00647857
5.75,0.95,2093.61,1.27314,0.0026313
5.85,0.95,2050.37,1.27609,-0.000323751
5.95,0.95,2007.71,1.27875,-0.00253644
6.05,0.95,1965.51,1.28116,-0.00413711
6.15,0.95,1923.7,1.28334,-0.00523822
6.25,0.95,1882.19,1.2853,-0.00593605
6.35,0.95,1840.93,1.28707,-0.00631246
6.45,0.95,1799.87,1.28866,-0.00643655
6.55,0.95,1758.97,1.29009,-0.00636618
6.65,0.95,1718.2,1.29137,-0.00614949
6.75,0.95,1677.53,1.29251,-0.00582618
6.85,0.95,1636.94,1.29352,-0.00542873
6.95,0.95,1596.41,1.29441,-0.00498342
7.05,0.95,1555.94,1.2952,-0.00451129
7.15,0.95,1515.51,1.29588,-0.00402895
7.25,0.95,1475.11,1.29648,-0.00354934
7.35,0.95,1434.75,1.29699,-0.00308226
7.45,0.95,1394.41,1.29743,-0.00263501
7.55,0.95,1354.1,1.29781,-0.00221276
7.65,0.95,1313.8,1.29812,-0.00181898
